date,value
1973-10-01,20396508.422748137
1974-01-01,21065907.053356715
1974-04-01,21414981.446382076
1974-07-01,21542052.27223565
1974-10-01,21538769.616839435
1975-01-01,21761632.439757098
1975-04-01,21906816.263785783
1975-07-01,21873049.28735358
1975-10-01,22605238.2000694
1976-01-01,23271530.300587434
1976-04-01,23775542.47147629
1976-07-01,23765329.872024007
1976-10-01,24199084.703098327
1977-01-01,24578991.305472802
1977-04-01,24909627.711523816
1977-07-01,25442044.02828476
1977-10-01,25820886.814000078
1978-01-01,26225890.373076163
1978-04-01,26605116.943919215
1978-07-01,26910314.795919742
1978-10-01,26684412.0134912
1979-01-01,26925317.28284384
1979-04-01,27006269.293131556
1979-07-01,26906309.05372155
1979-10-01,27546763.208546758
1980-01-01,28199012.043768182
1980-04-01,28758817.193842087
1980-07-01,29042620.548056055
1980-10-01,29600276.828294218
1981-01-01,29823290.123444673
1981-04-01,30093989.442669116
1981-07-01,30040621.60005362
1981-10-01,30359869.42617833
1982-01-01,30594965.908284433
1982-04-01,30489302.879075818
1982-07-01,30696503.601121668
1982-10-01,30896571.210157465
1983-01-01,31565961.501818627
1983-04-01,32009514.83394698
1983-07-01,32232376.193719845
1983-10-01,32514573.021170117
1984-01-01,32745626.115696166
1984-04-01,32914897.61949728
1984-07-01,32864290.820150208
1984-10-01,33046527.850748476
1985-01-01,33080003.286585346
1985-04-01,32987424.40185456
1985-07-01,33335229.855491444
1985-10-01,33653046.020474754
1986-01-01,33426369.142632734
1986-04-01,33615697.98325895
1986-07-01,34084623.32973393
1986-10-01,34569429.26445801
1987-01-01,35045888.475179315
1987-04-01,35275616.77690468
1987-07-01,35284355.44491239
1987-10-01,35233430.73807287
1988-01-01,35539581.96426046
1988-04-01,35854401.97285175
1988-07-01,36396234.75075302
1988-10-01,36891229.66333854
1989-01-01,37078172.499205746
1989-04-01,36987121.02949053
1989-07-01,37127344.3802378
1989-10-01,37401652.17894043
1990-01-01,37571131.36759308
1990-04-01,37646657.84057367
1990-07-01,37929879.04431614
1990-10-01,38023889.60896349
1991-01-01,38086873.08803215
1991-04-01,38384736.29660801
1991-07-01,38504238.15157571
1991-10-01,38785264.2488203
1992-01-01,39073565.25453333
1992-04-01,39008708.004260436
1992-07-01,39108397.72329408
1992-10-01,39687841.958273195
1993-01-01,39617322.08008962
1993-04-01,39308158.46784699
1993-07-01,39062697.179536365
1993-10-01,39289974.66618053
1994-01-01,39517703.9856887
1994-04-01,39708301.27183242
1994-07-01,40231848.72906455
1994-10-01,39783640.12078881
1995-01-01,40102623.58939652
1995-04-01,40712983.13984741
1995-07-01,40651037.948624484
1995-10-01,40776086.32067701
1996-01-01,40807863.34136986
1996-04-01,40804276.82985048
1996-07-01,40942711.32859472
1996-10-01,41519582.649515845
1997-01-01,42198929.318387724
1997-04-01,42334944.51212769
1997-07-01,43031209.56564381
1997-10-01,43260103.684889965
1998-01-01,43918526.44156524
1998-04-01,44115201.779151864
1998-07-01,44367966.2356634
1998-10-01,44679334.85382411
1999-01-01,45694048.273665994
1999-04-01,46126869.66737719
1999-07-01,46170053.534889325
1999-10-01,46632303.00245829
2000-01-01,46761844.868187204
2000-04-01,46859407.3224619
2000-07-01,47306557.66243493
2000-10-01,47534329.059377715
2001-01-01,47823973.038005665
2001-04-01,48047469.34347199
2001-07-01,48351615.125123344
2001-10-01,48677856.59948238
2002-01-01,48413614.86630603
2002-04-01,48800258.03345841
2002-07-01,48774753.17850084
2002-10-01,48634178.394610986
2003-01-01,48839575.58364631
2003-04-01,49080570.83447493
2003-07-01,49127194.29333186
2003-10-01,49554952.25774886
2004-01-01,49439408.46615613
2004-04-01,49557672.52896299
2004-07-01,49631453.99522974
2004-10-01,49839807.17764491
2005-01-01,50129523.248806715
2005-04-01,50097550.01140083
2005-07-01,50498620.680764884
2005-10-01,50734371.27284856
2006-01-01,50481384.709520586
2006-04-01,50211736.84942133
2006-07-01,50428657.026189
2006-10-01,50593415.19674241
2007-01-01,50787560.16834875
2007-04-01,51000564.5542162
2007-07-01,51276954.51409374
2007-10-01,51733866.916555814
2008-01-01,51676090.691326424
2008-04-01,51603097.79310123
2008-07-01,51549766.82862938
2008-10-01,51841995.99542156
2009-01-01,52373232.84008317
2009-04-01,52485397.98052329
2009-07-01,52079973.01948337
2009-10-01,51873974.80383078
2010-01-01,51885715.623131774
2010-04-01,51966283.40125797
2010-07-01,52084186.24444429
2010-10-01,52313831.52518952
2011-01-01,52455894.94248391
2011-04-01,52938229.84511976
2011-07-01,52989225.518699415
2011-10-01,52993646.02883053
2012-01-01,53333364.91346064
2012-04-01,53169454.395979114
2012-07-01,53486877.322309114
2012-10-01,53732515.618240684
2013-01-01,53915654.99576114
2013-04-01,54532724.02254846
2013-07-01,54597172.16122478
2013-10-01,55332246.703855805
2014-01-01,55495888.84154878
2014-04-01,55396634.73030622
2014-07-01,55634114.62555493
2014-10-01,55585053.32547524
2015-01-01,55617114.36352187
2015-04-01,55936372.68852574
2015-07-01,56295268.21068827
2015-10-01,56359726.285624705
2016-01-01,56826577.57188631
2016-04-01,57335954.511391595
2016-07-01,57915029.95053242
2016-10-01,58267383.30231385
2017-01-01,58828240.48033527
2017-04-01,58578040.87334176
2017-07-01,58718564.23618465
2017-10-01,58721812.92210379
2018-01-01,58971619.387385644
2018-04-01,59048757.08258646
2018-07-01,59227217.62209903
2018-10-01,59917761.34215004
2019-01-01,60095331.39304495
2019-04-01,60418779.4723425
2019-07-01,60580712.13986144
2019-10-01,60819640.46185065
2020-01-01,61041144.63195967
2020-04-01,61373225.64845296
2020-07-01,61884552.53233975
2020-10-01,62516401.03174058
2021-01-01,62813806.05221788
2021-04-01,63181192.773726776
2021-07-01,63113476.64643039
2021-10-01,63311507.46082649
2022-01-01,63766579.827047385
2022-04-01,64203071.986651674
2022-07-01,64475974.41985044
2022-10-01,64917572.90974243
2023-01-01,65260264.586990885
2023-04-01,65780341.15155572
2023-07-01,66072680.940795
2023-10-01,66203756.36190224
2024-01-01,66507716.676135495
2024-04-01,65995068.082172304
2024-07-01,66310789.516268566
2024-10-01,65618686.30996487
2025-01-01,65407820.45811352
2025-04-01,65740762.608348764
2025-07-01,66080144.942665465
2025-10-01,66009537.747630484
2026-01-01,66051512.23716075
2026-04-01,66614147.484314285
